,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4, DDR4 RAM, 2.0 Ghz Processor,LED,11.6,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life
76,Acer,Acer Extensa EX215-33 (NX.EH6SI.004) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::600429::computer::laptops,31490,Intel Core i3 (12th Gen) Processor,Intel,Not Expandable,8, LPDDR5 RAM,0,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
77,Acer,Acer Extensa EX215-23 (NX.EH3SI.003) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::600084::computer::laptops,32990,AMD Quad-Core Ryzen 5,AMD, 32 GB Expandable,8, LPDDR5 RAM , 2.8 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
78,ASUS,ASUS TUF Gaming A17 FA766IC-HX005W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595684::computer::laptops,77990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16, DDR4 RAM , 2.9 Ghz Processor,LCD,17.3,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
79,Dell,Dell Inspiron 15 3520 (D560869WIN9B) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::599296::computer::laptops,33990,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 1.0 Ghz Processor,LCD,15.6,Integrated,Intel,256 GB SSD Storage,No HDD,41,41W Adapter
80,Dell,Dell G15-5525 (D560819WIN9B) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596281::computer::laptops,79990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16, DDR5 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
81,ASUS,ASUS Zenbook 14 Flip OLED UN5401QA-KN511WS Laptop (14 Inch | AMD Hexa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::594527::computer::laptops,91990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16, DDR4 RAM, 4.2 Ghz Processor,LED,14,Radeon,AMD,512 GB SSD Storage,No HDD,63, Upto 10 Hrs Battery Life
82,Acer,Acer Extensa EX215-23 (NX.EH3SI.002) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::600431::computer::laptops,30990,AMD Quad-Core Ryzen 3,AMD,Not Expandable,8, LPDDR5 RAM, 2.4 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,no,45 / 65W Adapter
83,HP,HP Victus 15-fb0051AX (6F9T9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::596996::computer::laptops,64551,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
84,Infinix,Infinix INBook X1 Slim XL21 Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::595802::computer::laptops,27990,Intel Core i3 (10th Gen),Intel,Not Expandable,8, LPDDR4X RAM, 3.4 Ghz Processor,LCD,14,"UHD GPU, 128 MB",Intel,512 GB SSD Storage,No HDD,65, Upto 11 Hrs Battery Life
85,Acer,Acer Swift 5 Intel Evo (NX.A6SSI.002) SF514-55TA (NX.A6SSI.002) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::583436::computer::laptops,71480,Intel Core i5 (11th Gen),Intel,Not Expandable,8, LPDDR4X RAM, 4.2 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
86,Apple,Apple MacBook Air M1 MGND3HN/A Ultrabook (13.3 Inch | Apple M1 | 8 GB | macOS Big Sur | 256 GB SSD)::583278::computer::laptops,90900,Apple M1,Apple, 16 GB Expandable,8, DDR4 RAM , 2.9 Ghz Processor,LED,13.3,M1,Apple,256 GB SSD Storage,No HDD,30, Upto 15 Hrs Battery Life
87,Realme,Realme Book Slim Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::588182::computer::laptops,42999,Intel Core i3 (11th Gen),Intel, 8 GB Expandable,8, LPDDR4X RAM , 3.0 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life
88,Apple,Apple MacBook Air MQD32HN/A Ultrabook (13.3 Inch | Core i5 5th Gen | 8 GB | macOS Sierra | 128 GB SSD)::577693::computer::laptops,67990,Intel Core i5 (5th Gen),Intel,Not Expandable,8, LPDDR3 RAM, 1.8 Ghz Processor,LED,13.3,HD 6000,Intel,128 GB SSD Storage,No HDD,54, Upto 12 Hrs Battery Life
89,HP,HP Victus 16-e0075AX (494P2PA) Laptop (16.1 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::588204::computer::laptops,62112,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8, DDR4 RAM , 3.3 Ghz Processor,LED,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
90,ASUS,ASUS Vivobook 16X K3605ZF-MB521WS Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::611251::computer::laptops,57990,Intel Core i5 (12th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.0 Ghz Processor,LED,16,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
91,ASUS,ASUS X543MA-GQ1015T Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD)::582771::computer::laptops,23804,Intel Celeron Dual-Core,Intel, 12 GB Expandable,4, DDR4 RAM , 1.1 Ghz Processor,LED,15.6,UHD 600,Intel,NO SSD,1024 GB HDD Storage,33, Upto 18 Hrs Battery Life
92,HP,HP Pavilion 15-ec2004AX (3E3R5PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::587958::computer::laptops,56990,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8, DDR4 RAM , 3.3 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no, Upto 4 Hrs Battery Life
93,HP,HP 14s-dy2507TU (6N024PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::596544::computer::laptops,33990,Intel Core i3 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 4.2 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
94,ASUS,ASUS VivoBook 15 X515JA-EJ392WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597582::computer::laptops,35990,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 1.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
95,HP,HP 15s-FR2511TU (6N049PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596320::computer::laptops,37023,Intel Core i3 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 4.0 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 9.15 Hrs Battery Life
96,Acer,Acer Aspire 7 A715-75G-50TA (NH.Q97SI.001) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::585980::computer::laptops,49500,Intel Core i5 (10th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.5 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 9 Hrs Battery Life
105,ASUS,ASUS VivoBook 15 X515EA-EJ322WS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::594343::computer::laptops,33990,Intel Core i3 (11th Gen),Intel,Not Expandable,8, RAM, 3.0 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 5 Hrs Battery Life
106,HP,HP 15s-gr0012AU (35K35PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::583959::computer::laptops,36990,AMD Dual-Core Ryzen 3,AMD, 16 GB Expandable,8, DDR4 RAM , 2.6 Ghz Processor,LED,15.6,Radeon Vega 6,AMD,256 GB SSD Storage , 1024 GB HDD Storage,41, Upto 7 Hrs Battery Life
108,ASUS,ASUS VivoBook 15 X515EA-EJ522WS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596645::computer::laptops,41999,Intel Core i5 (11th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life
109,ASUS,ASUS VivoBook 14 X1400EA-EK543WS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::615768::computer::laptops,46990,Intel Core i5 (11th Gen),Intel,Not Expandable,16, DDR4 RAM, 2.4 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
110,ASUS,ASUS TUF Gaming F15 FX506LHB-HN358W Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597639::computer::laptops,50990,Intel Core i5 (10th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
111,Apple,Apple MacBook Air M2 MLXY3HN/A Ultrabook (13.6 Inch | Apple M2 | 8 GB | macOS Monterey | 256 GB SSD)::596267::computer::laptops,92990,Apple M2 Processor,Apple,Not Expandable,8, RAM,0,LCD,13.6,M2 Integrated,Apple,256 GB SSD Storage,No HDD,65, Upto 18 Hrs Battery Life
112,HP,HP 15s-eq2144AU (50M63PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::594310::computer::laptops,36499,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8, DDR4 RAM , 4.0 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
113,Acer,Acer Aspire 7 A715-42G (UN.QAYSI.016) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::616119::computer::laptops,49490,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8, DDR4 RAM , 2.1 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter
114,Acer,Acer Aspire 7 A715-42G (UN.QAYSI.006) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596047::computer::laptops,56990,AMD Hexa-Core Ryzen 5 Processor,AMD, 32 GB Expandable,16, DDR4 RAM ,0,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 11.5 Hrs Battery Life
115,Acer,Acer Aspire 7 A715-42G (NH.QAYSI.001) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::584213::computer::laptops,49490,AMD Hexa-Core Ryzen 5,AMD, 8 GB Expandable,8, DDR4 RAM , 2.1 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 10 Hrs Battery Life
116,ASUS,ASUS VivoBook 15 X515JA-EJ592WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597583::computer::laptops,44990,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 1.0 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
117,Lenovo,Lenovo Ideapad 3 15ITL05 (81X800N2IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612347::computer::laptops,33900,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
118,HP,HP 15s-eq2143au (50M62PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594551::computer::laptops,30990,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8, DDR4 RAM , 2.6 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,41, Upto 9 Hrs Battery Life
119,HP,HP 14s-fq1089au (50M59PA) Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594752::computer::laptops,33978,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8, DDR4 RAM , 4.0 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9.45 Hrs Battery Life
120,Lenovo,Lenovo Ideapad 130 (81H7001WIN) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::576003::computer::laptops,36370,Intel Core i3 (7th Gen),Intel,Not Expandable,4, DDR4 RAM, 2.3 Ghz Processor,LED,15.6,HD 620,Intel,NO SSD,1024 GB HDD Storage,45, Upto 5 Hrs Battery Life
121,Xiaomi,Xiaomi RedmiBook 15 Pro Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::587678::computer::laptops,39990,Intel Core i5 (11th Gen),Intel, 8 GB Expandable,8, DDR4 RAM , 3.1 Ghz Processor,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
122,Lenovo,Lenovo Ideapad Slim 3i 15ITL05 (81X800J3IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::595545::computer::laptops,40990,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
123,Lenovo,Lenovo Ideapad 330-15IKB (81DE01MJIN) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | DOS | 1 TB HDD)::576791::computer::laptops,32927,Intel Core i5 (8th Gen),Intel,Not Expandable,8, DDR4 RAM, 1.6 Ghz Processor,LED,15.6,"Geforce MX150 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 6 Hrs Battery Life
124,ASUS,ASUS VivoBook 15 X515JA-EJ562WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::593342::computer::laptops,48188,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 1.0 Ghz Processor,LED,15.6,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life
125,AVITA,AVITA Pura NS14A6INV561 Laptop (14 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::581396::computer::laptops,51490,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LED,14,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
126,Acer,Acer One 14 Z8-415 (UN.599SI.009) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::611718::computer::laptops,26999,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LCD,14,Integrated,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
127,Infinix,Infinix INBook X1 XL11 Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 256 GB SSD)::593664::computer::laptops,29990,Intel Core i3 (10th Gen),Intel, 8 GB Expandable,8, LPDDR4X RAM , 1.2 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 13 Hrs Battery Life
128,Lenovo,Lenovo Ideapad Slim 3i 15ITL6 (82H802XXIN) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::599341::computer::laptops,50990,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16, DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
129,Acer,Acer One 14 Z8-415 (UN.599SI.011) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::616167::computer::laptops,27990,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
130,HP,HP 15s-dy3001TU (360L7PA) Laptop (15.6 Inch | Pentium Dual Core | 8 GB | Windows 10 | 1 TB HDD)::584902::computer::laptops,40550,Intel Pentium Dual-Core,Intel, 16 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
131,Lenovo,Lenovo Ideapad Slim 3 15ITL6 (82H803HQIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::615419::computer::laptops,40990,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 2.5 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
132,Lenovo,Lenovo Ideapad Slim 3 (82H802KVIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596999::computer::laptops,54990,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 2.4 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
133,MSI,MSI GF63 Thin 9SCXR-418IN Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 512 GB SSD)::582706::computer::laptops,57999,Intel Core i5 (9th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.4 Ghz Processor,LED,15.6,"Geforce GTX 1650 Max-Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
134,HP,HP 14s-dy2506TU (546K2PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::593616::computer::laptops,45890,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 3.4 Ghz Processor,LED,14,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
135,Lenovo,Lenovo Ideapad Gaming 3 15IHU6 (82K101LGIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612474::computer::laptops,53000,Intel Core i5 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.5 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life
136,ASUS,ASUS TUF Gaming F15 FX506LI-HN271TS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::586299::computer::laptops,55990,Intel Core i5 (10th Gen),Intel,Not Expandable,8, DDR4 RAM, 2.5 Ghz Processor,LED,15.6,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
137,HP,HP 14s-dq5138tu (9D3M7PA) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::616491::computer::laptops,41490,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,no,nan
138,Lenovo,Lenovo Ideapad Gaming 3i (82K101B6IN) Laptop (15.6 Inch | Intel Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::597321::computer::laptops,53000,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 2.5 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life
139,Lenovo,Lenovo Ideapad Slim 1 15ALC7 (82R400ERIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::615396::computer::laptops,38990,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16, DDR4 RAM , 2.1 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
140,Infinix,Infinix INBook Y1 Plus XL28 Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::599727::computer::laptops,32990,Intel Core i3 (10th Gen),Intel,Not Expandable,8, LPDDR4X RAM, 1.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
141,HP,HP 15s-gy0501AU (4R8B8PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 256 GB SSD)::593637::computer::laptops,37890,AMD Dual-Core Ryzen 3,AMD, 16 GB Expandable,8, DDR4 RAM , 2.6 Ghz Processor,LED,15.6,Radeon,AMD,256 GB SSD Storage,No HDD,no,nan
142,HP,HP 15s-ey1508AU (6Q0N0PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::596565::computer::laptops,27990,AMD Dual-Core Ryzen 3,AMD, 8 GB Expandable,8, DDR4 RAM , 2.6 Ghz Processor,LCD,15.6,Radeon,AMD,256 GB SSD Storage,No HDD,65,65W Adapter
144,Lenovo,Lenovo Ideapad Slim 3i (81WB0193IN) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 256 GB SSD)::593385::computer::laptops,34690,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 2.1 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45, Upto 11 Hrs Battery Life
145,ASUS,ASUS VivoBook S14 OLED Intel Evo S3402ZA-KM502WS Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::595421::computer::laptops,61990,Intel Core i5 (12th Gen),Intel,Not Expandable,16, DDR4 RAM, 4.2 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,90,90W Adapter
147,Xiaomi,Xiaomi Mi Notebook Ultra Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::588135::computer::laptops,63976,Intel Core i5 (11th Gen) Processor,Intel,Not Expandable,16, DDR4 RAM,0,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
148,Dell,Dell Inspiron 15 3511 (D560860WIN9BE) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::598471::computer::laptops,34499,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 4.0 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65, Upto 7 Hrs Battery Life
149,HP,HP Pavilion 14-EC1019AU (6D9T7PA) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::595412::computer::laptops,66596,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16, DDR4 RAM, 2.4 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
150,HP,HP 15s-dy3501TU (5S7P8PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::594332::computer::laptops,37099,Intel Core i3 (11th Gen),Intel,Not Expandable,8, DDR4 RAM, 3.4 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
151,HP,HP 15s-eq0500AU (440L6PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::585626::computer::laptops,41999,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LED,15.6,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,no,nan
152,AVITA,AVITA Liber NS14A8INV561 Laptop (14 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::582190::computer::laptops,42492,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8, DDR4 RAM, 2.1 Ghz Processor,LED,14,Radeon RX Vega 10,AMD,512 GB SSD Storage,No HDD,no,36.7W Adapter
153,HP,HP Pavilion 14-ec1003AU (689H4PA) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::596175::computer::laptops,54490,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8, DDR4 RAM , 4.2 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
155,Lenovo,Lenovo Ideapad Slim 3 (81X800LCIN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::597989::computer::laptops,32500,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8, DDR4 RAM , 3.0 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
156,ASUS,ASUS VivoBook 15 X515EA-EJ302TS Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD)::588424::computer::laptops,30900,Intel Core i3 (11th Gen),Intel,Not Expandable,4, DDR4 RAM, 3.0 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
158,HP,HP Victus 15-fa0070TX (6Z2P5PA) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596979::computer::laptops,60999,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8, DDR4 RAM , 2.0 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
